,y,text,text_pt,contains_url,word_count,keywords_llama32
220,neutral,Its total annual revenue comes up to about 160 mln zloty ( $ 56.9 mln-42 .3 mln euro ) .,"Sua receita anual total chega a cerca de 160 milhões de zlotys (US $ 56,9 milhões -42,3 milhões de euros).",False,20,"Receita, Anual, Empresas

*Justificativa:

Receita: está diretamente relacionada ao conteúdo do texto, que menciona a receita anual da empresa.

Anual: está relacionada à periodicidade com que o valor da receita é apresentado, no caso, anualmente.

Empresas: está relacionada à estrutura organizacional e às atividades econômicas da empresa."
221,positive,"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .","A Kesko Agro Eesti, varejista e atacadista de grãos, máquinas agrícolas e de armazenamento e acessórios, teve vendas líquidas de 81 milhões de euros em 2007, um aumento de um décimo em relação ao ano anterior.",False,36,"Varejo, Grãos, Comércio

*Justificativa:*
Varejo: está relacionada ao tipo de atividade da Kesko Agro Eesti, que é uma varejista e atacadista.
Grãos: está relacionado ao produto principal das vendas líquidas da Kesko Agro Eesti.
Comércio: está relacionado ao contexto em que a Kesko Agro Eesti opera."
222,positive,"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .","O negócio de importação e varejo de carros da Kesko, VV-Auto, viu as vendas crescerem 17,1 por cento.",False,18,"Carro, Importação, Varejo"
223,positive,Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,As vendas líquidas da Kone aumentaram cerca de 14% ano-a-ano nos primeiros nove meses de 2008.,False,16,"Vendas, Crescimento, Indústria

*Justificativa:
 * Vendas: está diretamente relacionada ao conteúdo do texto, que menciona o aumento das vendas líquidas da Kone;
* Crescimento: está relacionado ao aumento das vendas líquidas da Kone nos primeiros nove meses de 2008;
* Indústria: está relacionada à natureza da empresa (Kone) e ao contexto em que as vendas líquidas estão sendo discutidas."
224,positive,"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .","(ADP News) - 11 de fevereiro de 2009 - O provedor de soluções de software de gerenciamento finlandês Ixonos Oyj (HEL: XNS1V) disse hoje que seu lucro líquido aumentou para EUR 3,5 milhões (US $ 4,5 milhões) em 2008, de EUR 3,1 milhões em 2007.",False,45,"Lucro, Software, Finanças

*Justificativa:*
   * Lucro: está diretamente relacionado ao conteúdo do texto, que menciona o aumento do lucro líquido da empresa Ixonos Oyj.
   * Software: está relacionada à ideia de soluções de software apresentadas pela empresa Ixonos Oyj.
   * Finanças: está relacionada ao aumento e ao valor dos lucros líquidos da empresa em diferentes anos."
225,positive,"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .","(ADP News) - 12 de fevereiro de 2009 - O provedor finlandês de soluções de TI Affecto Oyj (HEL: AFE1V) disse hoje que seu lucro líquido aumentou para EUR 8,5 milhões (US $ 11 milhões) em 2008, de EUR 7 milhões em 2007.",False,43,"Affecto Oyj, Lucro Líquido, Soluções de TI

*Justificativa:
    Affecto Oyj: está relacionada ao conteúdo do texto, que menciona a empresa finlandesa como provedor de soluções de TI.
    Lucro Líquido: está relacionado à informação sobre o lucro líquido da empresa em 2008 e 2007.
    Soluções de TI: está relacionada ao tipo de serviços oferecidos pela empresa Affecto Oyj."
226,positive,"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .","(ADP News) - 6 de fevereiro de 2009 - A empresa finlandesa de equipamentos de pesca Rapala VMC Corp (HEL: RAP1V) disse hoje que seu lucro líquido aumentou para EUR 19,2 milhões (US $ 24,6 milhões) em 2008, de EUR 17,5 milhões em 2007.",False,44,"Empresas, Líquido, Lucro 

*Justificativa:
*Empresas: está diretamente relacionada ao conteúdo do texto, que menciona a Rapala VMC Corp como uma empresa finlandesa de equipamentos de pesca;
*Líquido: está relacionada à mensuração do lucro da empresa em euros, EUR 19,2 milhões, e seus equivalentes em dólares, US $ 24,6 milhões;
*Lucro: está relacionada à ideia principal do texto, que menciona o aumento do lucro líquido da Rapala VMC Corp."
227,positive,"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1","(ADP News) - 5 de novembro de 2008 - A fabricante finlandesa de produtos e soluções de medição eletrônica Vaisala Oyj (OMX: VAIAS) disse hoje que seu lucro líquido subiu para EUR 18 milhões (USD 23,1 milhões) nos primeiros nove meses de 2008 de EUR 1",False,46,"Lucro, Investimento, Produtos 

*Justificativa:* 
Lucro: está diretamente relacionada ao conteúdo do texto, que menciona a Vaisala Oyj e seu lucro líquido| 
Investimento: está relacionada à ideia de lucro e receita da empresa| 
Produtos: está relacionada à descrição da Vaisala Oyj como fabricante de produtos e soluções de medição eletrônica|"
228,positive,"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s","(ADP News) - 29 de outubro de 2008 - A fabricante finlandesa de equipamentos de elevação Konecranes Oyj (OMX: KCR1V) disse hoje que seu lucro líquido subiu para EUR 116,6 milhões (US $ 149,1 milhões) nos primeiros nove meses de 2008 de EUR 73,6 milhões para o s",False,48,"Konecranes, Lucro, Equilíbrio

*Justificativa:* 
    Konecranes: está diretamente relacionada ao conteúdo do texto, que menciona a fabricante finlandesa de equipamentos de elevação.
    Lucro: está relacionado à informação sobre o lucro líquido da empresa.
    Equilíbrio: não está presente no texto."
229,positive,"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .","A Metso espera que suas vendas líquidas aumentem cerca de 10% em 2008, a taxas de câmbio comparáveis.",False,18,"Vendas, Crescimento, Taxa

*Justificativa:*

*   Vendas: está diretamente relacionada ao conteúdo do texto, que menciona a Metso esperando um aumento nas vendas líquidas.
*   Crescimento: está relacionada à previsão de aumento das vendas líquidas da empresa.
*   Taxa: está relacionada à comparação das taxas de câmbio comparáveis."
230,neutral,"M-real generated a turnover of EUR5 .6 bn in 2006 and has 15,500 employees .","A M-real gerou um faturamento de EUR 5,6 bilhões em 2006 e tem 15.500 funcionários.",False,15,"M-real, Faturamento, Funcionários

* Justificativa:
 *   M-real: está diretamente relacionada ao conteúdo do texto, que menciona a empresa como uma das mais rentáveis da época.
 *   Faturamento: está relacionada à quantificação financeira do resultado de negócios da empresa em 2006.
 *   Funcionários: está relacionada à quantidade de pessoas trabalhando na empresa na época."
231,positive,"Neste Oil Corp. has signed long-term procurement contracts with Honkajoki Oy and Findest Protein Oy , both owned by Finnish food manufacturers , for the supply of animal fat for biodiesel production at Neste 's 200,000 b-cd Porvoo , Finland , refinery .","A Neste Oil Corp. assinou contratos de aquisição de longo prazo com a Honkajoki Oy e Findest Protein Oy, ambas pertencentes a fabricantes de alimentos finlandeses, para o fornecimento de gordura animal para a produção de biodiesel na refinaria de 200.000 b-cd da Neste Porvoo, Finlândia.",False,46,"Aquisição, Biodiesel, Refinaria

*Justificativa:
- Aquisição: está relacionada ao conteúdo do texto, que menciona o assinamento de contratos de aquisição de longo prazo| 
- Biodiesel: está diretamente relacionado ao conteúdo do texto, que menciona o fornecimento de gordura animal para a produção de biodiesel na refinaria da Neste Porvoo|
- Refinaria: está relacionada ao local onde o biodiesel será produzido, a Neste Porvoo."
232,positive,Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,"A margem financeira aumentou 4,5% para EUR 31,4 milhões de EUR 30,0 milhões em 2004.",False,15,"Margem Financeira, Aumento, Finanças

*Justificativa:
 *   Margem financeira: está diretamente relacionada ao conteúdo do texto, que menciona a margem financeira que aumentou| 
*   Aumento: está relacionado à mudança no valor da margem financeira| 
*   Finanças: está relacionada à área em que a margem financeira é mencionada"
233,positive,"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .","A margem financeira foi de 152,2 milhões de euros, acima dos 101,0 milhões de euros em 2008.",False,17,"Financiamento, Crescimento, Margem"
234,positive,"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .","A margem financeira foi de 39,3 milhões de euros, face a 32,7 milhões de euros.",False,15,"Financeiro, Crescimento, Investimentos

* Justificativa:
 *   Financeiro: está diretamente relacionada ao conteúdo do texto, que menciona uma margem financeira específica e um crescimento percentual entre dois valores.
 *   Crescimento: está relacionado à ideia de aumento percentual entre a margem financeira anterior e atual.
 *   Investimentos: está relacionada à ideia de uso financeiro da margem financeira, apesar do não especificar quais são os investimentos que foram realizados."
235,positive,Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,"As vendas líquidas do Negócio de Óleo Vegetal aumentaram de 10,1 milhões de euros para 10,6 milhões de euros.",False,19,"Óleo vegetal, Vendas, Aumento

*Justificativa:*
Óleo vegetal: está diretamente relacionada ao conteúdo do texto, que menciona o Negócio de Óleo Vegetal;
Vendas: está relacionada à informação sobre o aumento das vendas do negócio;
Aumento: está relacionado ao resultado positivo do aumento das vendas."
236,positive,"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .","As vendas líquidas da Nokia Multimedia totalizaram 5,7 bilhões de euros, um aumento de 45% em relação ao período correspondente em 2005.",False,22,"Vendas, Crescimento, Nokia

*Justificativa:*

*   Vendas: está diretamente relacionada ao conteúdo do texto, que menciona a quantia totalizada pelas vendas líquidas da Nokia Multimedia;
*   Crescimento: está relacionada à comparação entre o valor atual e o valor passado, mostrando um aumento de 45% em relação ao período correspondente em 2005;
*   Nokia: está diretamente relacionada ao conteúdo do texto, mencionando a empresa Nokia como a que alcançou esse crescimento de vendas."
237,positive,Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,"O lucro operacional aumentou para EUR 696,4 milhões, de EUR 600,3 milhões em 2009.",False,14,"Lucro, Aumento, Operacional

*Justificativa:
    Lucro: está diretamente relacionado ao conteúdo do texto, que menciona o lucro operacional da empresa
    Aumento: está relacionada à ideia de melhoria no desempenho financeiro da empresa
    Operacional: está relacionada ao tipo de lucro mencionado no texto"
238,positive,"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .","O lucro operacional do grupo Kauppalehti aumentou para EUR 1,5 milhões de EUR 1,3 milhões, e o da Marketplaces para EUR 1,3 milhões de EUR 1,0 milhão no terceiro trimestre de 2006.",False,32,"Lucro, Operacional, Anúncio

*Justificativa:
- Lucro: está diretamente relacionado ao conteúdo do texto que menciona a alteração nos lucros operacionais do grupo Kauppalehti;
- Operacional: está relacionada à descrição da mudança no lucro operacional do grupo Kauppalehti, indicando como o lucro foi aumentado;
- Anúncio: não está presente no texto, portanto não pode ser considerada uma palavra-chave para esse exemplo."
239,positive,Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,"O lucro operacional aumentou de EUR 1,94 milhões para EUR 2,45 milhões.",False,12,"Lucro, Operacional, Aumento

* Justificativa:
 * Lucro: está diretamente relacionada ao conteúdo do texto, que menciona o aumento do lucro operacional
 * Operacional: está relacionada à natureza do lucro mencionado no texto, que é um lucro operacional
 * Aumento: está relacionada à mudança no valor do lucro operacional, indicando um aumento."
240,positive,Operating profit rose to 22.1 mln eur from 19.9 mln .,"O lucro operacional subiu de 19,9 milhões para 22,1 milhões de euros.",False,12,"Lucro, Crescimento, Operacional

*Justificativa:* 
 - Lucro: está presente no conteúdo do texto, mencionando o valor do lucro operacional subiu;
 - Crescimento: está relacionado à ideia de aumento do valor do lucro, sugerindo crescimento;
 - Operacional: está relacionada à fonte de receita, ou seja, lucro operacional."
241,positive,Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,"O lucro operacional aumentou para EUR 1,6 milhões de EUR 1,1 milhões no período correspondente em 2006.",False,17,"Lucro, Aumento, Operacional

*Justificativa:

 *   Lucro: está relacionada ao conteúdo do texto que menciona o lucro operacional| 
 *   Aumento: está relacionado à mudança no valor do lucro operacional| 
 *   Operacional: está relacionada à natureza da informação apresentada (um lucro operacional)"
242,positive,Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,"O lucro operacional aumentou para 103,4 milhões de euros de 23,2 milhões de euros no período correspondente em 2006.",False,19,"Lucro, Crescimento, Operacional

*   Justificativa: 
    Lucro: está diretamente relacionada ao conteúdo do texto que menciona o aumento do lucro operacional;
    Crescimento: está relacionada à ideia de melhoria no resultado financeiro do período em questão; 
    Operacional: está relacionada ao foco do aumento do lucro operacional, indicando uma melhoria nos processos e gestão interna da empresa."
243,positive,Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,"O lucro operacional aumentou para EUR 13,5 milhões de EUR 9,7 milhões no período correspondente em 2006.",False,17,"Lucro, Operações, Financeiro

*Justificativa:*

*   Lucro: está diretamente relacionado ao conteúdo do texto, que menciona o aumento do lucro operacional.
*   Operações: está relacionada à ideia de lucro das atividades da empresa no período correspondente em 2006
*   Financeiro: está relacionada à ideia de lucro financeiro e operações"
244,positive,Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,"O lucro operacional aumentou para EUR 26,7 milhões de EUR 14,9 milhões no período correspondente em 2006.",False,17,"Lucro, Operacional, Aumento

*Justificativa:*
- Lucro: está relacionada ao conteúdo do texto, que menciona o aumento do lucro operacional 
- Operacional: está relacionada à natureza do aumento do lucro, que é resultado de uma melhor gestão da operação da empresa
- Aumento: está relacionada à mudança no valor do lucro operacional, que indica um crescimento na renda da empresa"
245,positive,Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,"O lucro operacional aumentou para EUR 27,8 milhões, de EUR 17,5 milhões em 2008.",False,14,"Lucro, Crescimento, Operacional

* Justificativa:
- Lucro: está relacionada ao aumento do lucro operacional mencionado no texto
- Crescimento: está relacionada à melhoria no crescimento do lucro de 2008 para 2012
- Operacional: está relacionada à natureza do lucro mencionado, que é um resultado financeiro."
246,positive,Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,"O lucro operacional aumentou para EUR 3,2 milhões de EUR 1,0 milhões no período correspondente em 2008.",False,17,"Lucro, Aumento, Operacional

*Justificativa:
 * Lucro: está diretamente relacionado ao conteúdo do texto, que menciona o aumento do lucro operacional| 
* Aumento: está relacionada à ideia de melhoria no desempenho financeiro|
* Operacional: está relacionada ao tipo de lucro mencionado no texto, que é o lucro operacional."
247,positive,Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,"O lucro operacional aumentou para EUR 4,7 milhões de EUR 3,6 milhões.",False,12,"Lucro, Aumento, Operacional

*Justificativa:
 *   Lucro: está diretamente relacionado ao conteúdo do texto, que menciona o aumento do lucro operacional.
 *   Aumento: está relacionada à ideia de melhoria no resultado financeiro da empresa.
 *   Operacional: está relacionada à fonte do aumento do lucro, que é a operação da empresa."
248,positive,Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,"O lucro operacional aumentou para EUR 4,7 milhões, de EUR 4,6 milhões.",False,12,"Lucro, Operacional, Aumento

*   Justificativa:
        *   Lucro: está diretamente relacionada ao conteúdo do texto, que menciona o aumento do lucro operacional
        *   Operacional: está relacionada à natureza do aumento de lucro apresentado no texto
        *   Aumento: está relacionada à variação no valor do lucro operacional apresentada"
249,positive,Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,"O lucro operacional aumentou para EUR 9,2 milhões, de EUR 6,8 milhões no período correspondente em 2007.",False,17,"Lucro, Operacional, Aumento

*Justificativa:
 *   Lucro: está presente no conteúdo do texto, onde se menciona o aumento do lucro operacional.
*   Operacional: está relacionado ao conceito de lucro operacional, que é um indicador importante para a avaliação da eficiência de uma empresa.
*   Aumento: está presente no conteúdo do texto, onde se destaca o aumento do lucro operacional em relação ao ano anterior."
250,positive,Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,"O lucro operacional aumentou para EUR2,4 milhões de EUR1,6 milhões do ano anterior.",False,13,"Lucro, Operações, Finanças

*Justificativa:*
- Lucro: está diretamente relacionada ao conteúdo do texto, que menciona o aumento do lucro operacional;
- Operações: está relacionada à ideia de aumentar as receitas e despesas da empresa para alcançar um maior lucro;
- Finanças: está relacionada ao aumento do lucro e sua expressão em euros."
251,positive,"Operating profit surged to EUR21m from EUR106 ,000 .",O lucro operacional subiu para EUR21 milhões de EUR106.000.,False,9,"Lucro, Operações, Finanças

* Justificativa:
- Lucro: está diretamente relacionado ao conteúdo do texto, que menciona um aumento no lucro operacional
- Operações: está relacionada à atividade econômica em questão, indicando uma aumento nas receitas e despesas da empresa
- Finanças: está relacionada às finanças da empresa, especificamente ao lucro e ao crescimento das receitas"
252,positive,"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .","O lucro operacional totalizou EUR 37,7 milhões, ligeiramente acima dos EUR 37,2 milhões no período correspondente em 2006.",False,18,"Lucro, Operacional, Millões

* Justificativa:
 * Lucro: está diretamente relacionada ao conteúdo do texto, que menciona o lucro operacional totalizado| 
 * Operacional: está relacionada à natureza da informação apresentada no texto, que é um relatório financeiro sobre o desempenho de uma empresa| 
 * Millhões: está presente no número apresentado no texto, que é o valor em euros das millões de euros do lucro operacional"
253,positive,"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .","O lucro operacional totalizou 5,5 milhões de euros, acima dos -0,7 milhões de euros.",False,14,"Lucro, Operação, Relatório

*Justificativa:

Lucro: está diretamente relacionado ao conteúdo do texto, que menciona o lucro operacional totalizado.

Operação: está relacionada à ideia de registro de desempenho financeiro das operações da empresa.

Relatório: está relacionada ao contexto em que se apresenta o lucro e a operação, sugerindo um relatório financeiro ou uma situação de transparência."
254,positive,"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .","O lucro operacional foi de EUR 11,4 milhões, acima dos EUR 7,5 milhões.",False,13,"Lucro, Operações, Finanças

*Justificativa:
   *   Lucro: está diretamente relacionada ao conteúdo do texto, que menciona o lucro operacional da empresa| 
   *   Operações: está relacionada à atividade econômica descrita no texto, mencionando os lucros operacionais| 
   *   Finanças: está relacionada às informações financeiras apresentadas no texto, como os lucros operacionais e o valor dos EUR 7.5 milhões."
255,positive,"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .","O lucro operacional foi de 139,7 milhões de euros, 23% acima dos 113,8 milhões de euros.",False,16,"Lucro, Operacional, Millões

*Justificativa:
Lucro: está relacionado ao conteúdo do texto, que menciona o lucro operacional da empresa.
Operacional: está relacionada à natureza do lucro mencionado no texto, que é um lucro operacional, ou seja, gerado sem considerar os investimentos e a capitalização das empresas.
Millhões: está presente no valor expresso do lucro, indicando a unidade de medida usada para apresentá-lo."
256,positive,"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .","A entrada de pedidos cresceu 40% ano a ano e 30% ano a ano, respectivamente, para EUR 576 milhões e EUR 1,7 bilhões para os respectivos períodos de janeiro a setembro e julho a setembro de 2010.",False,37,"Crescimento, Pedidos, Desenvolvimento

*   Crescimento está relacionado ao aumento do valor das vendas, que cresceu 40% no período de janeiro a setembro de 2010 e 30% em julho a setembro de 2010.
*   Pedidos estão relacionados à entrada de pedidos, que é um indicador importante para avaliar o desempenho de uma empresa.
*   Desenvolvimento está relacionado ao crescimento contínuo dos pedidos e aos planos futuros da empresa."
257,positive,Orders received grew by 55 % year-on-year to EUR732m .,"Os pedidos recebidos aumentaram 55% com relação ao ano anterior, para EUR732 milhões.",False,13,"Pedidos, Receita, Aumento

*Justificativa:
 Pedidos: está diretamente relacionada ao conteúdo do texto, que menciona a queda ou aumento dos pedidos recebidos| 
 Receita: está relacionada à ideia de valores recebidos pelos pedidos| 
 Aumento: está relacionada ao crescimento percentual dos pedidos recebidos"
258,positive,Orion Pharma 's operating profit increased by 42.5 % from 2004 .,"O lucro operacional da Orion Pharma aumentou 42,5% em relação a 2004.",False,12,"Lucro, Aumento, Operacional

*Justificativa:

- Lucro: está diretamente relacionado ao conteúdo do texto, que menciona o lucro operacional da Orion Pharma.
- Aumento: está relacionada à ideia de melhoria no desempenho financeiro da empresa.
- Operacional: está relacionada ao foco específico do lucro operacional, que se refere aos resultados gerados pela atividade econômica da empresa, excluindo os investimentos e apropriações."
259,positive,Passenger volumes rose by 8.4 % in the accounting period .,"O volume de passageiros aumentou 8,4% no período contábil.",False,9,"Passageiro, Crescimento, Contabilidade

*Justificativa:* Passageiro: está diretamente relacionada ao conteúdo do texto, que menciona o aumento do número de passageiros| *Crescimento: está relacionada à ideia de aumento no volume de passageiros| *Contabilidade: está relacionada ao período contábil e à comparação dos números de passageiros nos períodos anteriores."
260,positive,Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,"As receitas relacionadas com passageiros aumentaram 5,1% para 460,8 milhões de EUR de 438,5 milhões de EUR em 2009.",False,19,"Passageiros, Receita, Investimento

*Justificativa:

Passageiros: está diretamente relacionada ao conteúdo do texto, que menciona uma variação nas receitas relacionadas com passageiros.

Receita: está relacionada à ideia de crescimento econômico e aumento das receitas de empresas que dependem do transporte de pessoas.

Investimento: está relacionada ao contexto em que as receitas aumentaram, sugerindo um investimento no setor para tornar o crescimento possível."
261,positive,"Press release 9 October 2009 Ruukki has signed a contract to deliver and install the steel structures for a bridge over the Kyronsalmi strait in Savonlinna , Finland .","Comunicado à imprensa 9 de outubro de 2009 A Ruukki assinou um contrato para entregar e instalar as estruturas de aço para uma ponte sobre o estreito de Kyronsalmi em Savonlinna, Finlândia.",False,32,"Aço, Infraestrutura, Contrato

*Justificativa:

Aço: está diretamente relacionado ao conteúdo do texto, que menciona a Ruukki assinando um contrato para entregar e instalar estruturas de aço.

Infraestrutura: está relacionada à ponte sobre o estreito de Kyronsalmi, que é um exemplo de uma infraestrutura significativa.

Contrato: está relacionado ao acordo feito entre a Ruukki e outra empresa para realizar o trabalho de entrega e instalação das estruturas de aço."
262,positive,Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,"O lucro antes dos impostos aumentou para 0,6 milhões de euros de 0,4 milhões de euros no período correspondente em 2005.",False,21,"Lucro, Investimento, Crescimento

*Justificativa:
 - Lucro: está diretamente relacionado ao conteúdo do texto que menciona o aumento do lucro antes dos impostos
 - Investimento: está relacionada à ideia de crescimento econômico e investimentos na empresa
 - Crescimento: está relacionada à ideia de aumento do lucro e melhoria da situação financeira da empresa"
263,positive,"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",O lucro antes dos impostos aumentou para 1.019 milhões de euros de 1.007 euros no período correspondente em 2005.,False,19,"Lucro, Imposto, Crescimento

*Justificativa:*
- Lucro: está relacionada ao conteúdo do texto, que menciona o aumento do lucro antes dos impostos.
- Imposto: está diretamente relacionado ao conteúdo do texto, que fala sobre a variação no lucro antes dos impostos e não em outros impostos ou tributos.
- Crescimento: está relacionada à mudança no valor do lucro, que indica uma expansão positiva."
264,positive,Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,"O lucro antes dos impostos aumentou para EUR 17,8 milhões, de EUR 14,9 milhões em 2005.",False,16,"Lucro, Imposto, Crescimento

*Justificativa:*
 
*   Lucro: está diretamente relacionado ao conteúdo do texto, que menciona o lucro antes dos impostos da empresa no ano de 2005, e novamente em EUR 17.8 milhões;
*   Imposto: está relacionada à ideia de lucro antes dos impostos, que foi calculado pela empresa em dois momentos diferentes (2005 e 2023);
*   Crescimento: está relacionada ao aumento do lucro nos anos mencionados pelo texto."
265,positive,"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .","O lucro antes de impostos totalizou 397,4 milhões de euros, face a 164,7 milhões de euros.",False,16,"Lucro, Impostos, Economia

*   Justificativa: 
    *   Lucro: está relacionado ao conteúdo do texto que menciona o lucro antes de impostos totalizando 397,4 milhões de euros.
        *   Lucro é um termo financeiro que se refere ao ganho ou benefício obtido por uma empresa antes de pagar impostos.
    *   Impostos: está relacionado ao conteúdo do texto que menciona a comparação entre o lucro total antes de impostos e outro valor, mostrando a diminuição.
        *   Os impostos são tributos exigidos pelo Estado sobre o lucro das empresas. 
    *   Economia: está relacionada à ideia de comparar as quantidades dos dois anos, mostrando uma tendência de aumento do lucro em relação ao ano anterior"
266,positive,"Previously , the company had guided for EBIT and sales growth of 20 pct and 10 pct respectively for this year .","Anteriormente, a empresa havia orientado para o EBIT e crescimento de vendas de 20 por cento e 10 por cento, respectivamente, neste ano.",False,23,"Empresas, Crescimento, Vendas

*Justificativa:*

* Empresas: está diretamente relacionada ao conteúdo do texto, que menciona a empresa como um local para hospedar empresas de tecnologias de informática e telecomunicações.
* Crescimento: está relacionada à expectativa da empresa sobre o crescimento das vendas e EBIT no ano atual.
* Vendas: está relacionada ao conteúdo do texto, que menciona a expectativa de crescimento das vendas."
267,positive,Previously the company has estimated its operating profit to reach the level of 2005 only .,"Anteriormente, a empresa estimou seu lucro operacional para atingir o nível de 2005 apenas.",False,14,"Lucro, Otimismo, Planejamento"
268,positive,"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .","O lucro do período totalizou 39,4 milhões de euros, face aos 33,9 milhões de euros no período correspondente em 2006.",False,20,"Lucro, Investimento, Crescimento

*Justificativa:
-Lucro: está diretamente relacionado ao conteúdo do texto, que menciona o lucro total do período.
-Investimento: está relacionada à ideia de comparar os lucros de diferentes períodos, sugerindo um investimento em crescimento.
-Crescimento: está relacionada à comparação entre os lucros de 2006 e o período atual, mostrando um aumento no crescimento."
269,positive,"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .","O lucro para o período foi de EUR 5,9 milhões, acima dos EUR 1,3 milhões.",False,15,"Lucro, Investimento, Crescimento

*Justificativa:
    Lucro: está diretamente relacionado ao conteúdo do texto, que menciona o lucro para um período específico|    
    Investimento: está relacionada à ideia de investimento em lucros|    
    Crescimento: não está presente no texto, substituído por ""acima dos EUR 1,3 milhões"", mas pode ser considerado como um conceito relacionado ao crescimento do lucro."
270,positive,"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .","O lucro do período foi de EUR 9,8 milhões, acima dos EUR 6,0 milhões em 2004.",False,16,"Lucro, Investimento, Crescimento

*Justificativa:*

-   *Lucro*: está diretamente relacionado ao conteúdo do texto que menciona o lucro de um período específico.
-   *Investimento*: está relacionada à ideia de EUR 6,0 milhões em 2004 que o empresa investiu na sua rede;
-   *Crescimento*: está relacionada ao fato de a empresa ter apresentado um crescimento nos lucros entre os anos 2004 e o período de referência do texto."
271,positive,Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,"A receita cresceu 12 por cento para (x20ac) 3,6 bilhões (US $ 4,5 bilhões).",False,14,"Receita, Crescimento, Bilhão

*Justificativa:* 
- Receita: está diretamente relacionada ao conteúdo do texto, que menciona a receita como um valor em crescimento.
- Crescimento: está relacionada à ideia de aumento da receita mencionada no texto.
- Bilhão: está relacionada ao valor expresso na receita, que é um bilhão de dólares."
